#RISULTATO DI ESECUZIONE SINGLE-NODE DEL TASK 3.2 SU FLIGHT_SAMPLE_CLEANED_PARQUET
#SPARKSQL

origin	month	voli_basso	avg_dep_basso	avg_arr_basso	voli_medio	avg_dep_medio	avg_arr_medio	voli_alto	avg_dep_alto	avg_arr_alto	causa_canc_piu_frequente
ILM	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ILM	5	2	8.0	2.0	0	0.0	0.0	1	76.0	66.0	N/A
ILM	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ILM	8	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ILM	9	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ILM	11	2	6.0	9.5	0	0.0	0.0	0	0.0	0.0	N/A
IMT	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
IND	1	5	0.0	8.0	0	0.0	0.0	1	76.0	79.0	N/A
IND	2	4	1.5	0.0	0	0.0	0.0	0	0.0	0.0	N/A
IND	3	4	4.0	8.5	0	0.0	0.0	1	151.0	128.0	N/A
IND	4	10	0.0	9.0	1	23.0	27.0	0	0.0	0.0	N/A
IND	5	5	13.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
IND	6	4	7.666666666666667	7.333333333333333	0	0.0	0.0	1	182.0	173.0	N/A
IND	7	7	6.666666666666667	5.0	0	0.0	0.0	0	0.0	0.0	N/A
IND	8	5	5.5	16.0	0	0.0	0.0	0	0.0	0.0	N/A
IND	9	1	2.0	0.0	0	0.0	0.0	1	200.0	198.0	N/A
IND	10	6	9.0	15.0	0	0.0	0.0	0	0.0	0.0	N/A
IND	11	3	0.0	3.0	2	47.0	38.0	0	0.0	0.0	N/A
IND	12	1	0.0	0.0	0	0.0	0.0	1	65.0	56.0	N/A
ISP	2	1	10.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ISP	5	1	1.0	0.0	1	16.0	10.0	0	0.0	0.0	N/A
ISP	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ISP	7	0	0.0	0.0	1	31.0	21.0	1	78.0	45.0	N/A
ISP	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ISP	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ISP	12	1	8.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ITH	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ITH	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ITH	7	1	0.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
ITO	6	2	0.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
ITO	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ITO	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
ITO	11	2	0.0	16.0	0	0.0	0.0	0	0.0	0.0	N/A
JAC	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
JAC	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
JAC	9	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
JAC	12	1	0.0	0.0	1	39.0	64.0	0	0.0	0.0	N/A
JAN	1	0	0.0	0.0	0	0.0	0.0	2	104.0	100.5	N/A
JAN	3	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
JAN	4	0	0.0	0.0	1	19.0	52.0	0	0.0	0.0	N/A
JAN	7	1	0.0	0.0	1	52.0	37.0	0	0.0	0.0	N/A
JAN	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
JAN	11	2	0.0	0.0	1	28.0	16.0	0	0.0	0.0	N/A
JAN	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
JAX	1	4	10.0	19.0	0	0.0	0.0	1	89.0	119.0	N/A
JAX	2	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
JAX	3	2	12.0	8.0	0	0.0	0.0	1	91.0	84.0	N/A
JAX	4	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
JAX	5	2	0.0	0.0	2	39.5	23.5	0	0.0	0.0	N/A
JAX	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
JAX	7	6	9.0	3.0	1	22.0	8.0	1	115.0	108.0	N/A
JAX	9	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
JAX	10	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
JAX	11	6	0.0	7.0	0	0.0	0.0	0	0.0	0.0	N/A
JAX	12	2	14.0	22.0	0	0.0	0.0	0	0.0	0.0	N/A
JFK	1	9	1.0	15.666666666666666	1	21.0	48.0	0	0.0	0.0	N/A
JFK	2	10	6.333333333333333	6.0	4	27.75	27.333333333333332	0	0.0	0.0	N/A
JFK	3	18	9.0	12.0	2	29.0	29.0	3	113.33333333333333	113.33333333333333	N/A
JFK	4	12	0.0	6.0	2	50.5	43.5	0	0.0	0.0	N/A
JFK	5	9	7.0	61.0	0	0.0	0.0	1	102.0	79.0	N/A
JFK	6	9	5.0	17.0	3	29.666666666666668	25.0	0	0.0	0.0	N/A
JFK	7	12	9.666666666666666	12.0	2	44.5	37.0	1	104.0	113.0	N/A
JFK	8	11	9.25	12.0	8	26.5	31.714285714285715	0	0.0	0.0	N/A
JFK	9	14	10.0	11.25	3	30.666666666666668	19.5	0	0.0	0.0	N/A
JFK	10	23	6.666666666666667	18.0	2	32.5	37.0	0	0.0	0.0	N/A
JFK	11	16	1.0	13.333333333333334	1	36.0	37.0	0	0.0	0.0	N/A
JFK	12	12	5.5	7.666666666666667	3	43.0	36.333333333333336	0	0.0	0.0	N/A
JMS	7	1	11.0	2.0	0	0.0	0.0	0	0.0	0.0	N/A
JNU	6	1	8.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
JNU	7	0	0.0	0.0	0	0.0	0.0	1	71.0	75.0	N/A
JNU	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
JNU	10	2	1.0	16.0	0	0.0	0.0	0	0.0	0.0	N/A
JNU	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
JST	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
KOA	1	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
KOA	2	4	7.0	9.5	0	0.0	0.0	0	0.0	0.0	N/A
KOA	3	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
KOA	4	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
KOA	5	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
KOA	6	2	2.0	2.0	1	55.0	55.0	0	0.0	0.0	N/A
KOA	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
KOA	8	3	3.0	5.0	0	0.0	0.0	0	0.0	0.0	N/A
KOA	10	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
KOA	11	4	0.0	10.0	0	0.0	0.0	0	0.0	0.0	N/A
KTN	1	1	5.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
KTN	9	1	11.0	6.0	0	0.0	0.0	0	0.0	0.0	N/A
LAN	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LAN	9	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LAS	1	8	9.666666666666666	5.25	2	25.5	32.0	1	165.0	159.0	N/A
LAS	2	13	5.8	7.6	1	27.0	0.0	0	0.0	0.0	N/A
LAS	3	13	2.25	5.5	7	31.428571428571427	32.333333333333336	2	95.0	83.5	N/A
LAS	4	15	6.666666666666667	11.333333333333334	3	34.333333333333336	19.333333333333332	2	105.0	91.5	N/A
LAS	5	20	7.142857142857143	1.5	4	36.5	27.25	0	0.0	0.0	N/A
LAS	6	14	5.0	23.0	5	34.0	25.8	1	89.0	80.0	N/A
LAS	7	7	0.0	11.5	2	30.5	41.5	2	117.0	108.5	N/A
LAS	8	13	4.8	38.666666666666664	5	35.8	33.2	4	140.5	140.5	N/A
LAS	9	16	5.5	8.75	3	33.0	23.333333333333332	3	95.66666666666667	104.0	N/A
LAS	10	16	4.0	9.0	3	31.666666666666668	17.666666666666668	2	68.0	107.0	N/A
LAS	11	14	7.0	8.0	5	44.6	31.6	1	131.0	160.0	N/A
LAS	12	21	4.833333333333333	7.375	1	27.0	22.0	1	215.0	191.0	N/A
LAX	1	14	12.0	3.3333333333333335	2	30.5	89.0	2	94.0	97.0	N/A
LAX	2	15	9.0	9.75	0	0.0	0.0	0	0.0	0.0	N/A
LAX	3	18	2.6666666666666665	6.5	2	38.0	56.0	2	79.5	92.5	N/A
LAX	4	15	6.0	11.75	4	28.25	20.25	3	94.66666666666667	97.0	N/A
LAX	5	20	7.166666666666667	10.75	2	32.0	26.0	1	113.0	92.0	N/A
LAX	6	18	2.5	0.0	5	26.2	24.5	5	102.4	79.8	N/A
LAX	7	17	5.0	15.0	9	32.666666666666664	33.375	2	123.5	126.5	N/A
LAX	8	19	5.6	10.5	5	21.6	16.75	2	140.0	159.5	N/A
LAX	9	24	8.25	14.5	3	31.666666666666668	32.0	0	0.0	0.0	N/A
LAX	10	23	3.0	17.2	2	25.5	21.0	1	198.0	255.0	N/A
LAX	11	21	4.2	13.0	1	17.0	22.0	0	0.0	0.0	N/A
LAX	12	16	6.0	14.333333333333334	2	33.0	34.0	3	235.33333333333334	246.66666666666666	N/A
LBB	1	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LBB	4	1	0.0	0.0	1	26.0	6.0	0	0.0	0.0	N/A
LBB	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LBF	2	1	13.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LBF	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LBF	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LBL	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LCH	1	1	0.0	2.0	0	0.0	0.0	0	0.0	0.0	N/A
LCH	10	1	9.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LCK	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LEX	1	1	0.0	0.0	1	25.0	9.0	0	0.0	0.0	N/A
LEX	3	0	0.0	0.0	0	0.0	0.0	1	94.0	83.0	N/A
LEX	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LEX	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LEX	7	2	0.0	0.0	1	46.0	42.0	1	203.0	224.0	N/A
LEX	8	1	12.0	6.0	0	0.0	0.0	0	0.0	0.0	N/A
LEX	9	1	14.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
LEX	10	0	0.0	0.0	0	0.0	0.0	1	118.0	96.0	N/A
LEX	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LFT	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LFT	3	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LFT	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LFT	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LFT	9	0	0.0	0.0	0	0.0	0.0	1	386.0	363.0	N/A
LGA	1	16	4.5	11.5	0	0.0	0.0	4	240.25	243.5	N/A
LGA	2	14	5.333333333333333	2.6666666666666665	0	0.0	0.0	0	0.0	0.0	N/A
LGA	3	11	7.0	3.0	5	29.0	16.5	2	81.5	73.0	N/A
LGA	4	23	9.25	12.5	1	17.0	0.0	0	0.0	0.0	N/A
LGA	5	18	7.75	8.333333333333334	2	23.5	42.0	3	179.66666666666666	196.0	N/A
LGA	6	15	3.75	32.5	5	32.0	22.0	1	351.0	364.0	N/A
LGA	7	20	4.5	61.5	2	31.5	56.5	4	111.25	100.0	N/A
LGA	8	10	7.0	32.0	0	0.0	0.0	2	104.0	120.5	N/A
LGA	9	18	7.0	8.0	1	31.0	31.0	1	72.0	69.0	N/A
LGA	10	13	1.0	28.5	0	0.0	0.0	1	99.0	91.0	N/A
LGA	11	14	2.5	9.0	2	35.0	21.0	1	94.0	88.0	N/A
LGA	12	16	2.5	5.0	2	31.0	64.0	2	131.0	123.5	N/A
LGB	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LGB	2	2	11.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LGB	3	2	3.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LGB	4	1	3.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LGB	6	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LGB	7	3	0.0	0.0	1	51.0	42.0	0	0.0	0.0	N/A
LGB	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LGB	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LGB	11	3	0.0	0.0	1	18.0	7.0	0	0.0	0.0	N/A
LGB	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LIH	1	0	0.0	0.0	1	36.0	35.0	0	0.0	0.0	N/A
LIH	2	3	10.0	16.0	0	0.0	0.0	0	0.0	0.0	N/A
LIH	3	0	0.0	0.0	2	17.0	8.0	0	0.0	0.0	N/A
LIH	4	2	0.0	0.0	0	0.0	0.0	1	133.0	143.0	N/A
LIH	5	2	10.0	6.0	0	0.0	0.0	0	0.0	0.0	N/A
LIH	6	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LIH	7	1	14.0	10.0	0	0.0	0.0	0	0.0	0.0	N/A
LIH	8	5	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LIH	9	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LIH	11	4	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LIH	12	3	4.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LIT	2	4	0.0	11.0	0	0.0	0.0	0	0.0	0.0	N/A
LIT	3	0	0.0	0.0	1	43.0	26.0	1	117.0	130.0	N/A
LIT	5	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LIT	6	2	2.5	0.0	1	55.0	63.0	0	0.0	0.0	N/A
LIT	7	1	2.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LIT	8	2	0.0	0.0	0	0.0	0.0	1	139.0	131.0	N/A
LIT	9	0	0.0	0.0	0	0.0	0.0	1	110.0	137.0	N/A
LIT	10	3	14.0	4.0	0	0.0	0.0	1	142.0	114.0	N/A
LIT	12	1	0.0	5.0	0	0.0	0.0	0	0.0	0.0	N/A
LNK	3	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LNK	9	1	0.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
LRD	1	1	0.0	1.0	0	0.0	0.0	0	0.0	0.0	N/A
LRD	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
LRD	11	1	0.0	11.0	0	0.0	0.0	0	0.0	0.0	N/A
MAF	1	3	11.0	37.0	0	0.0	0.0	0	0.0	0.0	N/A
MAF	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MAF	3	1	10.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MAF	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MAF	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MAF	6	3	0.0	2.0	1	26.0	16.0	0	0.0	0.0	N/A
MAF	7	2	4.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
MAF	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MAF	11	1	5.0	18.0	0	0.0	0.0	0	0.0	0.0	N/A
MAF	12	2	1.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MBS	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MBS	6	0	0.0	0.0	0	0.0	0.0	1	366.0	357.0	N/A
MBS	9	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MBS	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MBS	12	0	0.0	0.0	0	0.0	0.0	1	241.0	244.0	N/A
MCI	1	6	5.0	12.5	0	0.0	0.0	0	0.0	0.0	N/A
MCI	2	1	0.0	0.0	1	15.0	1.0	0	0.0	0.0	N/A
MCI	3	2	0.0	6.0	0	0.0	0.0	1	68.0	79.0	N/A
MCI	4	7	5.0	20.0	0	0.0	0.0	1	66.0	69.0	N/A
MCI	5	3	0.0	0.0	2	40.0	35.5	0	0.0	0.0	N/A
MCI	6	3	6.5	3.0	1	31.0	20.0	2	72.5	70.0	N/A
MCI	7	7	10.0	15.5	1	19.0	19.0	0	0.0	0.0	N/A
MCI	8	6	0.0	3.0	1	26.0	37.0	0	0.0	0.0	N/A
MCI	9	3	0.0	0.0	0	0.0	0.0	1	71.0	70.0	N/A
MCI	10	5	0.0	0.0	1	30.0	42.0	0	0.0	0.0	N/A
MCI	11	4	0.0	0.0	1	39.0	42.0	0	0.0	0.0	N/A
MCI	12	4	11.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
MCO	1	11	7.333333333333333	28.25	6	28.833333333333332	20.666666666666668	0	0.0	0.0	N/A
MCO	2	15	5.0	13.833333333333334	3	27.333333333333332	22.666666666666668	1	137.0	150.0	N/A
MCO	3	16	7.25	20.0	7	39.142857142857146	37.857142857142854	3	90.33333333333333	96.0	N/A
MCO	4	12	9.0	7.8	2	19.5	16.0	1	88.0	78.0	N/A
MCO	5	16	8.0	27.5	3	31.333333333333332	43.0	2	133.0	112.5	N/A
MCO	6	15	4.0	26.6	1	56.0	41.0	1	69.0	63.0	N/A
MCO	7	9	7.666666666666667	41.666666666666664	1	50.0	68.0	2	141.5	114.5	N/A
MCO	8	11	4.666666666666667	33.0	2	34.5	18.5	4	133.25	118.0	N/A
MCO	9	17	6.166666666666667	9.0	0	0.0	0.0	0	0.0	0.0	N/A
MCO	10	15	8.0	2.0	3	22.333333333333332	8.333333333333334	1	97.0	73.0	N/A
MCO	11	14	6.333333333333333	17.0	2	21.5	30.0	2	105.0	101.5	N/A
MCO	12	16	3.0	24.333333333333332	4	34.0	25.333333333333332	3	122.33333333333333	118.33333333333333	N/A
MDT	1	1	1.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MDT	3	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MDT	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MDT	5	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MDT	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MDT	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MDW	1	10	7.333333333333333	10.0	1	28.0	39.0	0	0.0	0.0	N/A
MDW	2	11	4.75	5.0	2	21.0	5.0	0	0.0	0.0	N/A
MDW	3	10	8.25	1.0	1	56.0	38.0	0	0.0	0.0	N/A
MDW	4	12	8.25	11.5	4	28.25	19.25	1	177.0	199.0	N/A
MDW	5	5	9.0	13.0	1	38.0	38.0	1	70.0	53.0	N/A
MDW	6	3	9.666666666666666	4.0	6	30.0	20.5	1	79.0	88.0	N/A
MDW	7	9	1.5	6.25	4	29.0	21.25	2	153.5	162.0	N/A
MDW	8	7	6.5	14.0	2	26.0	27.5	2	100.0	92.5	N/A
MDW	9	6	5.5	4.0	2	34.0	31.5	0	0.0	0.0	N/A
MDW	10	6	5.666666666666667	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MDW	11	3	2.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MDW	12	7	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MEI	6	1	2.0	10.0	0	0.0	0.0	0	0.0	0.0	N/A
MEM	1	1	0.0	0.0	1	56.0	33.0	0	0.0	0.0	N/A
MEM	2	1	0.0	9.0	0	0.0	0.0	0	0.0	0.0	N/A
MEM	3	3	0.0	0.0	1	16.0	5.0	0	0.0	0.0	N/A
MEM	4	3	0.0	0.0	1	18.0	10.0	0	0.0	0.0	N/A
MEM	5	4	3.0	13.0	1	15.0	6.0	1	195.0	180.0	N/A
MEM	6	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MEM	8	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MEM	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MEM	10	2	0.0	0.0	1	23.0	9.0	0	0.0	0.0	N/A
MEM	11	3	1.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MEM	12	1	0.0	0.0	1	42.0	27.0	1	69.0	79.0	N/A
MFE	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MFE	5	0	0.0	0.0	1	20.0	11.0	0	0.0	0.0	N/A
MFE	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MFE	7	1	0.0	0.0	1	40.0	27.0	0	0.0	0.0	N/A
MFE	10	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MFE	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MFR	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MFR	3	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MFR	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MFR	10	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MFR	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MGM	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MGM	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MGM	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MGM	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MHK	10	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MHT	1	1	0.0	21.0	0	0.0	0.0	0	0.0	0.0	N/A
MHT	3	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MHT	5	0	0.0	0.0	1	58.0	48.0	0	0.0	0.0	N/A
MHT	6	0	0.0	0.0	1	48.0	36.0	0	0.0	0.0	N/A
MHT	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MHT	10	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MHT	12	1	0.0	47.0	0	0.0	0.0	0	0.0	0.0	N/A
MIA	1	8	0.0	33.666666666666664	3	25.666666666666668	38.333333333333336	2	106.0	95.5	N/A
MIA	2	11	6.0	15.0	0	0.0	0.0	0	0.0	0.0	N/A
MIA	3	8	8.333333333333334	19.0	5	30.6	30.4	3	136.0	161.33333333333334	N/A
MIA	4	13	3.8	9.0	5	43.0	46.4	2	85.0	68.0	N/A
MIA	5	9	7.666666666666667	13.333333333333334	0	0.0	0.0	3	102.33333333333333	96.33333333333333	N/A
MIA	6	4	3.0	3.0	3	33.666666666666664	27.5	1	92.0	129.0	N/A
MIA	7	8	8.5	0.0	4	19.0	29.25	3	117.33333333333333	125.33333333333333	N/A
MIA	8	9	2.0	0.0	2	23.0	14.5	3	169.33333333333334	166.33333333333334	N/A
MIA	9	9	2.0	11.333333333333334	3	43.666666666666664	70.33333333333333	0	0.0	0.0	N/A
MIA	10	9	7.0	9.0	0	0.0	0.0	1	97.0	79.0	N/A
MIA	11	10	3.0	11.666666666666666	2	38.0	47.0	1	118.0	89.0	N/A
MIA	12	13	7.2	28.0	1	20.0	24.0	2	95.0	84.5	N/A
MKE	1	0	0.0	0.0	1	20.0	0.0	1	61.0	38.0	N/A
MKE	2	7	0.0	5.0	0	0.0	0.0	0	0.0	0.0	N/A
MKE	3	1	0.0	0.0	0	0.0	0.0	2	88.0	148.5	N/A
MKE	4	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MKE	5	3	1.0	0.0	0	0.0	0.0	1	62.0	56.0	N/A
MKE	6	3	2.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MKE	7	2	12.0	10.0	0	0.0	0.0	1	62.0	56.0	N/A
MKE	8	3	0.0	11.0	2	41.5	39.5	0	0.0	0.0	N/A
MKE	9	3	10.0	22.0	0	0.0	0.0	0	0.0	0.0	N/A
MKE	10	3	6.0	0.0	1	16.0	34.0	0	0.0	0.0	N/A
MKE	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MKE	12	1	5.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MLB	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MLB	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MLB	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MLB	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MLI	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MLI	3	0	0.0	0.0	1	15.0	26.0	0	0.0	0.0	N/A
MLI	5	2	2.5	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MLI	6	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MLI	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MLI	10	2	0.0	0.0	1	30.0	9.0	0	0.0	0.0	N/A
MLI	11	0	0.0	0.0	1	20.0	20.0	0	0.0	0.0	N/A
MLI	12	0	0.0	0.0	0	0.0	0.0	1	279.0	357.0	N/A
MLU	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MLU	10	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MOB	3	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MOB	9	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MOB	11	1	0.0	7.0	0	0.0	0.0	0	0.0	0.0	N/A
MOT	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MOT	8	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MOT	10	2	12.0	17.0	0	0.0	0.0	0	0.0	0.0	N/A
MOT	11	0	0.0	0.0	0	0.0	0.0	1	694.0	662.0	N/A
MRY	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MRY	8	2	13.0	8.0	0	0.0	0.0	0	0.0	0.0	N/A
MRY	11	1	0.0	0.0	1	21.0	14.0	0	0.0	0.0	N/A
MRY	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MSN	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MSN	3	2	0.0	7.0	0	0.0	0.0	0	0.0	0.0	N/A
MSN	5	2	0.0	17.0	0	0.0	0.0	0	0.0	0.0	N/A
MSN	6	0	0.0	0.0	0	0.0	0.0	1	80.0	77.0	N/A
MSN	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MSN	10	4	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MSN	11	1	9.0	22.0	0	0.0	0.0	0	0.0	0.0	N/A
MSO	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MSO	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MSO	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MSO	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
MSO	8	1	0.0	0.0	1	15.0	2.0	0	0.0	0.0	N/A
MSO	12	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
